	BA-Grp1	BB-Grp1	BC-Grp1	BD-Grp1	BE-Grp1	BF-Grp1	BG-Grp1	BH-Grp1	BI-Grp1	BJ-Grp1	BK-Grp1	BL-Grp1	BM-Grp1	BN-Grp1	BO-Grp1	BP-Grp1	BQ-Grp1	BR-Grp1	BS-Grp1	AA-Grp2	AB-Grp2	AC-Grp2	AD-Grp2	AE-Grp2	AF-Grp2	AG-Grp2	AH-Grp2	AI-Grp2	AJ-Grp2	AK-Grp2	AL-Grp2	AM-Grp2	AN-Grp2	AO-Grp2	AP-Grp2	AQ-Grp2	AR-Grp2	AS-Grp2
CD31	-0.044080933	-0.452941349	-0.172095847	-0.168971301	-0.32924582	-0.216427995	-0.023886597	-0.26529512	-0.056670979	0.22456524	0.080947762	0.606000971	0.599510022	-0.168930094	-0.235880635	-0.151899606	-0.203371171	-0.157042944	-0.218603046	-0.0687510708100939	-0.285627374716529	-0.105001575222265	-0.315166889588616	-0.151832706227572	-0.375770482326944	-0.0386994135870869	-0.186320692837603	0.0629640910441595	0.0414675753416939	0.353842823545289	0.339841348209336	-0.197622176759634	-0.183076059974644	-0.175948291525479	-0.173936486504687	-0.259215391399443	-0.163862030702442	-0.179689235893306
CD49B	-0.271984696	0.945266295	0.696968463	0.847696947	0.731391152	-0.593126487	-0.404567166	-0.631139401	-0.450538099	-0.612784586	-0.5582092	-0.174810266	-0.187778355	0.116451283	-0.153623735	-0.04893247	-0.051807752	-0.143056066	-0.170795946	2.01976762026217	1.48409636952559	1.89031508526365	1.46046996063191	-0.963603326033712	-1.19209715356602	-1.08878732249719	-1.02452045736531	-1.16209618818378	-0.936589867604139	-0.567078845186585	-0.209249554100894	0.0633003145327176	0.0902476478867311	-0.174269989157792	0.0125955921929733	-0.174813500437178	-0.0751700698972056	-0.130354366587528
CDK1	0.640564456	0.578631657	0.639405396	0.61176799	0.510879515	0.11186429	0.591046562	0.844259592	1.177019521	0.892880373	0.782879523	0.294900299	0.421013736	0.093111066	0.104228901	0.118521148	0.503763889	0.286819564	0.188974265	1.64325955373698	1.15567762108587	1.89802966562651	1.55323039902089	0.672431949233978	0.165458162236049	2.04875694530011	0.402207000223854	1.7749853626016	1.98059320565932	1.21235044086261	0.883920973735321	0.225289441526409	-0.0526241473938955	0.389410139780477	0.344924810262574	0.213122253319286	0.256404955386775	0.144180821644783
CHK1	-0.176089749	-0.289016619	0.006119842	-0.073191876	0.020015361	0.064793367	0.356994382	-0.008489324	0.323408216	0.425836778	0.423745811	0.366416172	0.308679291	-0.230348362	-0.269031802	-0.114877929	-0.208359159	-0.027600903	-0.136346113	0.352129517435261	0.520317670737886	0.336821698159087	0.501779767101631	1.34196979564501	1.56060946593463	1.40024135977446	1.75259041346214	2.37505108636663	2.58886375746432	2.45467965477235	2.49894429251672	-0.362589328417536	-0.107815546401476	-0.0826698433060647	-0.217866260364505	-0.317734822333969	-0.112960765882223	-0.147517029711761
CHK1_pS345	-0.052517463	0.113470216	0.249837031	0.112421601	0.174231798	0.059975288	0.323542534	0.039749954	0.301614933	0.539808391	0.638162466	0.778741304	0.831862221	0.018816128	0.080756347	0.198508619	0.240481046	0.230030436	0.118350214	0.538977591060185	0.494202191638341	0.333652277507592	0.379386763717264	0.350365249086786	0.300458759957895	0.409228586888594	0.571639264588233	0.681979844676188	0.777688624815443	0.926488728775265	0.941342191351038	0.151451327897198	0.138942148587331	0.238956981718179	0.20522135799965	-0.0185877438115665	0.151396207596381	0.171013837910026
CHK2	0.063710519	-0.679874598	-0.77175225	-0.702959563	-0.84409741	0.360273928	0.144957609	0.137955907	0.001703387	0.665285285	0.359353581	0.921653349	0.773804062	0.061277144	-0.062035596	-0.09804683	-0.135173292	-0.255411125	-0.233394406	-0.607234799261212	-0.724022578088923	-0.656006022639008	-0.839014338052369	0.444994009646916	0.126184626357038	0.291423595594005	0.191208499323411	0.75575706682408	0.667701963184938	0.963165446763797	0.957002900007096	0.0624532384208625	-0.034299167234584	-0.143346205543841	-0.0127440408263984	-0.0372185684691965	-0.179308494509877	-0.315867628416104
CHK2_pT68	0.277911064	-0.233765575	0.008169985	-0.126192017	0.065332646	0.658092517	0.864675898	0.317782486	0.614622455	0.059765406	0.21668243	0.826007771	0.849479828	0.337889656	0.284771083	0.462040582	0.470522925	0.505509176	0.349384515	0.0212402615019494	-0.231137411492097	-0.319159349194047	-0.630272423850736	1.65326021621235	1.12957777557312	0.952606903204241	0.851323682673738	-0.145246026036265	-0.133154345754232	1.52629335000562	1.83264763056768	0.332284551704993	0.497166057011954	0.373227199861886	0.286250099933585	0.514339936826678	0.341027470141659	0.398107173224238
CIAP	0.473914108	0.20458809	0.18090856	0.092654099	0.096133124	0.100947479	0.06458566	0.060859913	-0.073256184	-0.064373864	-0.087755216	-0.406349768	-0.35090279	0.109440542	0.0726653	0.081012659	-0.037293903	0.079136247	0.084823763	0.146316992417654	0.157547899700552	0.0313905440610058	0.0733487255362196	0.0385189860319915	0.0202726580288525	-0.0578186708417863	0.236698731870421	-0.0934038557949529	-0.0158330998789893	-0.354744628197296	-0.458669787037179	0.0346622689264846	0.127933381083902	0.0424936090650967	0.00639101462124719	0.121347249259134	0.0181214958721329	0.0734978580984872
CLAUDIN7	0.329502807	-1.531189024	-1.389031779	-1.49508925	-1.503722714	2.008306821	2.037603627	1.712665024	1.843325364	-1.67272083	-1.594052376	-1.330619831	-1.24330638	1.237051282	0.938349231	0.99257121	1.107900272	1.231007597	1.023823924	-3.08900943080749	-3.03458679564334	-3.02752912231743	-3.06043202464969	3.13379970840929	3.64863563358435	3.24063861672577	2.81799942494603	-3.25606195264784	-3.41286829558253	-2.42283402942543	-2.73956572812363	0.686196013414284	1.03025215506603	1.15102066198186	0.987964247178423	1.15254464020085	0.936141936335347	1.27277987523748
COLLAGENVI	-1.1671577	-0.432609785	-0.699009396	-0.359306432	-0.601079887	-0.113261665	-0.147447646	0.009606843	-0.106910868	-0.541151434	-0.481568487	0.180298562	0.249463253	-1.238443551	-1.245024493	-1.095166102	-1.302802358	-1.127922198	-1.15114333	-0.774581261563951	-0.787989490179448	-0.777195777259571	-0.925745465023409	-0.590407483981511	-0.507205139154653	-0.619310872242051	-1.51805364535725	-0.834514486155455	-0.867498053709755	-0.437202923013223	-0.388690637422657	-1.40498813248169	-1.16855158419475	-1.24895097688594	-1.1457853024886	-1.33152296528123	-1.13150116206537	-1.13419004108412
CYCLINB1	0.991574938	1.816726719	1.846055758	1.683478937	1.781583598	1.201127684	1.449062263	1.161685474	1.315182285	2.03357893	2.165450608	2.131773168	2.349703622	1.860403268	1.674058548	1.730970714	1.75998852	1.992352435	1.82834057	1.50710687103202	1.74789945947532	1.80244824410471	1.76358674990608	0.663186299883147	1.00467589677032	0.720963190770291	1.79344527598632	2.51968120330335	2.40605821469578	2.71540370571953	2.50730150235615	1.60134762068543	1.66117719981403	1.79175346722978	1.87757770492151	1.9857987477821	1.73906136214943	1.79074557310314
CYCLIND1	-0.267902347	0.008127623	0.121073918	0.01663902	0.002595715	-0.524747004	-0.091146328	-0.416740264	-0.174979623	-0.333732668	-0.288849326	-0.197024331	-0.163305059	-0.267268187	-0.263552725	-0.182668691	-0.390272437	-0.110330709	-0.195711584	-0.519191800650216	-0.323699401455012	-0.81037835885593	-0.473665650277773	-0.0327218898572627	0.194510727065285	-0.425147841564554	-0.221697762747003	-0.89620356029649	-0.853274233391709	-0.570532635399671	-0.618008774267852	0.0274791762715286	-0.137062164035243	-0.235859350409967	-0.181428546034722	-0.414790075066805	-0.237263972757557	-0.203400224695707
CYCLINE1	-0.464795514	-0.455714175	-0.421472288	-0.404340855	-0.407165383	-0.012143486	0.077470649	-0.114264009	-0.078346139	-0.291571845	-0.327293446	-0.114986914	-0.097813079	-0.157726353	-0.094895925	0.008418405	-0.224110662	-0.0953595	-0.07353718	-0.0774759856225024	-0.07054843564386	-0.17247950860877	-0.222619964251339	0.0309385951499789	0.0120487670005092	-0.0566001067189882	0.0204106433521957	0.0122155745282463	0.0917620006401991	0.221114946506117	0.350885330264109	-0.241342533053806	-0.0825369052386483	-0.118803943590586	-0.130252904505069	-0.238269460691427	-0.0632349466226796	-0.00411305435159068
DJ1	-0.794232477	-0.732343066	-0.522350487	-0.748052435	-0.597307421	-0.831032289	-0.552971829	-0.832073855	-0.642319467	-0.34510602	-0.361471862	-0.042067165	0.215652682	-0.4977017	-0.501061343	-0.353490252	-0.60181866	-0.386335788	-0.350777286	-0.787442669754379	-0.787708468359494	-1.00966297898407	-0.848230490645905	-0.776950713581424	-0.861982777096994	-0.738842722837603	-0.803788075076207	-0.337544992344664	-0.139226531452919	0.866781543850743	0.712108186488353	-0.275226418994102	-0.303898963519414	-0.514285166978438	-0.397887759501597	-0.395089960761797	-0.583202808444241	-0.496820369794513
DVL3	-0.082822005	-0.093939277	0.048863292	-0.145892512	0.058427682	-0.156470737	0.319999933	-0.168978173	0.036419996	-0.076772433	0.100281075	-1.000513819	-0.80735687	-0.191078325	-0.102466572	-0.041392243	0.051741662	0.145673988	0.022659493	0.0573322590055839	0.198980591575663	-0.415744900793901	-0.397318148992527	0.120013411381305	-0.150923784396699	0.067913669684106	0.581490944470914	-0.21670144959272	0.0458915543304631	-1.53221213302906	-1.44282969445163	-0.122383800589621	0.0518659504062679	-0.187696802451201	0.124175026491002	0.0303957644668667	-0.137323874266446	0.00372193835351114
ECADHERIN	1.023170772	-4.086584399	-3.269606963	-3.963633783	-3.186508029	0.22407432	0.521778921	0.269686989	0.362549833	-3.973348172	-3.116001862	-3.408402898	-2.859293474	0.175329687	0.236752672	-0.022652793	0.38132353	0.081968714	0.146327425	-5.78355285056852	-5.74461346025567	-6.43314944103365	-5.21514801044137	0.891245906842346	0.829502471159878	0.706397315129756	0.554085987301671	-6.16325692350259	-5.73681497075771	-5.90807845375203	-5.117362426805	0.414889465579869	0.280600748004216	0.0895281970655507	-0.0320391668542226	0.354865919047834	0.141032978871125	0.165060558865497
EEF2	-0.878689589	-0.931266787	-0.823371272	-0.873886617	-0.818545624	-1.029537158	-0.746590502	-1.116877062	-0.856018989	-0.269771782	-0.258846	-0.11007921	0.05478923	-0.783607317	-0.668209728	-0.629417889	-0.541986466	-0.580503019	-0.599005074	-0.700843892746455	-0.92042886018529	-0.779273662125225	-0.893613569676417	-0.67454773524942	-0.795270292305878	-0.685749779109031	-0.812404459535101	-0.198843215367104	-0.286422430500823	0.283233691477209	0.132687800598151	-0.571125772663431	-0.572117297688285	-0.659756305870172	-0.66878091612366	-0.491933670846215	-0.713414143152765	-0.696727159318903
EEF2K	0.72288553	0.076662992	0.086016364	0.060130878	0.121089326	-0.690891584	-0.46411696	-0.610768413	-0.541608472	0.350059563	0.322474354	-1.125354705	-0.926246534	0.364902265	0.350617869	0.469893038	0.341681876	0.412109858	0.404088674	0.188508704435509	0.187076961949125	-0.00181622363484081	0.218274974531676	-0.518702504629003	-0.591960608439195	-0.570895035564741	-0.504693065280708	0.394000685950197	0.680918907596424	-1.08869514537141	-0.867339796048953	0.297956735848228	0.374053737811398	0.399843501300453	0.357717947343845	0.333259640080536	0.406576409903591	0.471842343560177
EGFR	-0.55477826	1.725080624	1.660022492	1.67134755	1.66716589	4.028167263	4.356385375	4.078148088	4.053942704	-0.890531373	-0.734482915	-0.361797092	-0.357526118	2.097152092	1.944717015	2.121470469	2.138099864	2.055361645	2.02970372	1.78851118629778	1.85330502039044	1.8538101104522	1.87068395631173	3.76053748621498	3.93482042441078	3.72556808818705	4.00282728983627	-0.148969528158933	-0.266288494354317	0.098617626743244	0.104199562334575	1.96433992223169	1.96433925860718	2.06301735570164	2.04413305031147	2.08941472337039	2.04339113544345	2.18220928156586
EGFR_pY1068	5.953602961	0.309976148	0.568897604	0.352413536	0.470535453	3.47726736	3.610874982	5.85174453	5.942377195	-0.163239258	0.156443598	0.010431694	0.345943198	2.294171855	2.105036231	2.286741202	2.034784498	2.269389685	2.263628983	-2.78245671135334	-2.32304893652131	-3.59234032215953	-3.14144088210337	4.96745143472261	5.82179995693318	9.8849556331456	-1.1295108543013	-4.48173523329521	-4.47821459287651	-4.49590893430122	-4.37905997658548	1.92104490844364	2.31602577160563	2.09250246977437	2.20727783259237	2.17436713913098	2.10174854854604	2.36183069235062
EGFR_pY1173	0.098716259	-0.248009842	0.032574182	-0.291663696	-0.105364949	1.013265091	1.017675153	3.181084507	3.005333743	0.013301255	0.383814027	0.47139449	1.100968764	0.086561608	0.126523526	0.104953722	0.169785721	0.238016456	0.297030579	-0.444686754639982	-0.252191630536954	-0.485819013843976	-0.270869706234019	1.66456111376244	1.77671715260941	4.31248758101179	0.159054865216494	-0.178264651000346	-0.125230168960861	0.308362977586704	0.302477965512295	-0.17902443226172	0.24757219696349	0.147085022741734	0.247458450645865	0.174318396995594	0.0245874403292911	0.181850104324025
EIF4E	-0.01932786	0.144211531	0.484012608	0.129039796	0.22764549	-0.08316637	0.416011912	-0.053950001	0.400366351	-0.035291654	-0.002684755	0.404233096	0.469542835	-0.022157757	0.004557712	0.048274881	0.14835662	0.239295341	0.088953337	0.506309035774406	0.41140040133552	0.647139529641143	0.463384088149135	0.31684400312186	0.256839831952177	0.490408893869185	0.375417840489198	0.0348291557847264	0.00789006088372212	0.602769494044482	0.290939586786064	0.280968052183563	0.168218399697518	0.10394173439829	-0.0753969930927729	0.195216806434412	0.073208972032582	0.0420912145299704
ERALPHA	0.432841864	-2.172548991	-1.901697229	-2.095566723	-1.850413338	-1.942161885	-1.537684701	-1.940257026	-1.672406677	-2.054568531	-1.814465158	-1.520048902	-1.407387901	0.098293293	0.176440947	0.319514177	0.172495936	0.364391823	0.34040568	-4.46094751211934	-4.54336040336446	-4.92593703414719	-4.87104415039715	-4.66425130859895	-4.19859445341376	-4.69957199026464	-4.2005030104322	-4.54348489551225	-4.81708304131943	-3.99430437813268	-4.18246430776787	-0.0266476447958295	0.217672216713013	0.410735550101119	0.100725516091503	0.201185219611869	0.206865317206569	0.334358036275927
ERALPHA_pS118	-0.085215549	-0.469127731	-0.365538295	-0.520770639	-0.498324596	-0.599581021	-0.361855216	-0.476361183	-0.375476574	-0.040837884	0.03262256	0.659543536	0.752517441	-0.182063783	-0.20498975	-0.096672232	-0.183753	-0.179208029	-0.097490748	-0.570726577679106	-0.493605054706063	-0.823498382463272	-0.641010597468002	-0.661395335215373	-0.690675701731819	-0.607450132118967	-0.541989512112633	-0.536624873905178	-0.371389783335022	-0.468825323223423	-0.166656666040664	-0.0882149646542623	-0.197574023831209	-0.126499849532006	-0.189350446181028	-0.186283541569836	-0.0752077251348893	-0.16926195575103
ERK2	-0.640811269	-0.566620303	-0.614143849	-0.6052601	-0.589956167	-0.553787365	-0.570295415	-0.717674627	-0.727227151	-0.702437494	-0.855467648	-0.398217161	-0.489324197	-0.70972899	-0.669614639	-0.699905347	-0.784251308	-0.754399574	-0.806936529	-0.462444594829181	-0.451431719161845	-0.521977150118126	-0.456551203070857	-0.577239826702935	-0.51453897014656	-0.71106967786513	-0.629310309212	-0.635141055940312	-0.611643748422259	-0.216549735313016	-0.13705090883718	-0.836444566762387	-0.738451680454586	-0.735834545063544	-0.710533979556683	-0.835029681384833	-0.728874035234511	-0.676112465305844
FIBRONECTIN	-2.02902261	-2.141851813	-1.941849817	-1.858535502	-1.977312185	-2.312481106	-2.128468425	-2.426510119	-2.376827202	-2.348720829	-2.288748445	-1.947409496	-1.8967918	-1.706695676	-1.665559263	-1.617947934	-1.648455436	-1.624815253	-1.665916337	-1.71897534101623	-1.73379487493072	-1.90076645505421	-1.89952407393097	-2.57269854385188	-2.47463780392922	-2.55659474403883	-2.51976571264265	-2.78925683333607	-2.66356359032696	-2.65300356430991	-2.57345950547525	-1.65581624566079	-1.7010479612246	-1.6428506241803	-1.62100921646832	-1.68895492536576	-1.63231414099453	-1.6432130307665
FOXO3A	0.612913707	-0.217955442	0	-0.184165976	0.060773156	0.205333217	0.287514685	0.156848366	0.333338331	-0.045418849	0.176685273	-0.001260844	0.163335638	0.082775638	-0.011019936	0.167001924	-0.026266057	0.172150551	0.224678426	-0.0334544563740102	-0.164594052427911	-0.119832677050058	-0.20332569277879	0.493929144398902	0.382918558038344	0.329832912481585	0.222985276418454	-0.034977177060203	-0.144854300389148	-0.0459564407770035	-0.352783944699583	0.312659178836129	0.0628541603172086	0.154581222755965	0.238133232487103	-0.0356470537439251	0.171864460072874	0.017534524110775
GAB2	-0.50617221	0.521915149	0.270756876	0.409608228	0.179257393	1.342924717	1.192051372	0.88220864	0.810764566	1.308365086	0.834611042	-1.24400147	-1.190717086	0.763209625	0.763467721	0.520298468	1.034900352	0.369481369	0.424199381	0.0145493256683682	0.376825817561476	-0.958237104744074	-0.542667013573412	3.15007591310617	4.10038171791997	2.38875064878309	5.24485285163428	3.2226666787372	3.81055976350039	-1.88667543463062	-2.26204135591381	0.680280464171379	0.800305711065149	0.873447217823182	0.631309387351583	0.358485710248417	0.3243866813525	0.887622208159171
GATA3	0.707902503	-0.875182458	-0.451882328	-0.823780039	-0.588721728	-0.12792564	0.246268998	-0.11330626	0.28353642	1.860438569	2.032012776	1.107745855	1.371042827	1.641419066	1.757563669	1.902758375	1.497746347	1.736322746	1.766516344	-3.58944189566215	-3.65084245114877	-3.81775049074625	-3.68148286981291	-1.19199952532546	-1.27923999932119	-2.43114502294964	-2.71186000364952	1.767832864996	1.82320173161516	0.81382526153866	0.746373715506296	1.37348184605113	1.67204475911565	1.69448916012421	1.54415255287536	1.93788249093549	1.65146905631793	1.80228852763137
GSK3ALPHABETA	0.377443842	-0.050776185	-0.087644783	-0.185057267	-0.177256953	-0.029297258	0.029306044	-0.144144767	-0.044791611	0.628311964	0.502426374	0.58890777	0.601954253	-0.316846355	-0.176553228	-0.075107608	-0.180671959	-0.120453105	-0.145953355	0.117236879703989	-0.0348298688262431	-0.0972581410783958	-0.133590683346692	0.215141444049763	0.0704326550698992	0.136018917130901	0.172516465372528	1.05721668621179	1.07204950887376	1.40807864194999	1.39180075876922	-0.151575619016813	-0.0459098579868451	-0.222069728213915	-0.231528337180035	-0.119257755065604	-0.260353510772087	-0.136466420781513
GSK3ALPHABETA_pS21S9	1.532059088	0.179817695	-0.112152287	0.737791582	0.649660332	1.352255996	1.515698248	1.410502578	1.340755504	1.861103321	1.381716762	-0.48771896	-0.696961947	0.889989872	0.667411085	0.272342186	0.873073056	0.728937367	0.477874285	-2.76009560908858	-2.34469800220568	1.6090321565168	1.51113867753547	4.63096583351155	5.06084292275329	4.78031422566598	5.64537493395132	10.5833679399865	10.8660764609629	-1.90779641064656	-2.16571228465257	0.213726998823796	0.622330015895892	1.0868863392629	0.533374965248099	0.745229354349199	0.448186848775021	0.473620327468889
HER2	3.838735209	-0.539071007	-0.058743405	-0.514110514	-0.076097099	-2.152818298	-1.439794859	-2.150275519	-1.613616682	-1.973868109	-1.582350859	-1.730076689	-1.116509332	2.155773749	2.248212446	2.418608032	2.389957867	2.215752809	2.644082541	-1.14625697143444	-0.933256250350105	-1.22107791327383	-1.02275410491816	-3.53664924562136	-3.14801586676726	-3.23903439098396	-2.67159421301441	-3.27420498685902	-3.07711370050831	-2.91961647640757	-2.40250349274397	1.91556793179476	2.21154844749818	2.44537713745028	2.33423604764924	2.16991349937957	2.26120390237912	2.65010840964363
HER2_pY1248	4.775235331	-0.143477386	-0.195310706	-0.201246619	-0.135020971	1.533245295	1.757502585	4.037018521	4.057090811	-0.093932274	-0.113146065	-0.260022062	-0.173728201	1.957415968	2.007372531	1.960120441	1.922013147	2.035034134	2.177482177	-1.61588265484519	-1.488933732195	-1.90191875860413	-1.71160130298698	1.45250609351945	1.21655906485058	4.22483533624062	-1.36759993259683	-1.35958041059236	-1.66506400231595	-1.58361216547795	-1.7518219718567	1.92258669471266	2.04778141516888	2.08776217270039	1.87891718901702	1.96736706233555	1.95651166355628	2.12109889522189
HER3	1.070532003	-0.864628602	-0.652068177	-0.749789419	-0.613931645	-0.038602775	0.287472629	-0.129489728	0.026559124	-0.476313158	-0.724817428	-0.590204299	-0.778758771	0.471260677	0.643937352	0.506511844	0.575794047	0.646843967	0.721923418	-1.35985325585449	-1.39828747002752	-1.53286556008935	-1.48781225238817	-0.284509437917869	-0.225840040009713	-0.234294098746142	0.154030403808719	-1.55362513276834	-1.60983957610915	-1.67080427519679	-1.67603111710782	0.471215836184667	0.580555046254608	0.726250841656328	0.522602606449753	0.478504958246431	0.573869151521574	0.684488700871307
HER3_pY1289	1.019967841	0.011359474	0.078108609	0.133699851	0.074723052	0	0.209005051	0.288388422	0.419469379	0.396877612	0.344328368	0.649072262	0.770507007	0.040254529	0.155382512	0.266866179	0.319058624	0.365963657	0.195351663	0.0570524021346804	0.0756364168732452	0.344246605221959	0.383390682773431	-0.312522263185449	-0.0471179482514812	0.16139914428883	0.329514836539322	0.181971473942228	0.398442706910963	0.433106535838408	0.435348576178344	-0.390634651582343	0.242548010764375	-0.0102429804835511	0.238792200045231	0.305913019911935	0.307734231976354	0.258132681785656
HSP70	-1.815108259	-1.998526249	-1.718394572	-1.862869321	-1.697258944	-1.992793521	-1.699726391	-1.922416665	-1.693086502	-1.416301027	-1.429177389	-1.30405587	-1.275226796	-1.990930913	-1.688227222	-1.622312766	-1.619257495	-1.683087744	-1.567379386	-1.58800243686209	-1.78174247957215	-2.0916820604465	-2.07488141415512	-1.41379553117022	-2.02786635184242	-1.43055589986089	-1.87037499170949	-1.34386772533029	-1.07309179635439	-0.808925914250632	-0.659359736402458	-1.96458209553618	-1.8131970814934	-1.84119405321531	-1.52217446503296	-1.80531644261538	-1.50097887207348	-1.68833461156947
IGFBP2	0.109339515	-2.297413637	-1.950349927	-1.896237769	-1.875466951	-1.083760502	-0.978846109	-1.262449805	-1.158324921	-0.100642182	-0.103901807	0.16186867	0.272326831	-0.74952872	-0.908796687	-0.775505862	-1.056575104	-0.785808233	-0.859394151	-5.50200500056681	-4.98485983231373	-5.10637866546051	-5.0646269139252	-1.23443918142537	-1.42143822326968	-1.76102661855463	-1.37553313568179	1.2781545952134	1.7483275233929	2.3950188449296	2.55742598696448	-1.31668319651082	-1.00600582012741	-0.768804831261195	-0.76922394247925	-0.979306376631284	-0.869217802572052	-0.743049983928811
INPP4B	2.464535925	-0.582110228	-0.339672342	-0.496699826	-0.278420294	0.626461312	0.878712794	0.523859313	0.732670785	-0.903088533	-0.582296925	-0.548105711	-0.330242775	1.274866144	1.401661698	1.506900441	1.236173632	1.419816449	1.491047076	-0.575519635841567	-1.08244502767732	-1.5305000566776	-1.38184050073825	-0.153250937923895	-0.892453929859889	-0.958785401443883	-2.48842613431197	-0.743344764652943	-0.702077463958441	0.75060998579958	0.922682351717967	1.05905703570019	1.42226026189251	1.51724035301336	1.19976429069248	1.33009382398791	1.45813270078762	1.40297400962612
IRS1	0.322611819	1.472754756	1.383223074	1.372465529	1.458524674	-0.005412627	0.233538708	-0.050988697	0.191041712	-0.418680418	-0.127030873	-0.163976534	0.10209712	0.887474408	0.923803719	1.05269405	0.778538887	0.885548821	0.908774714	2.92275875565193	3.08402198785046	2.31784796264911	2.57354072576814	-2.02703258450756	-1.95651255885115	-2.04599554043851	-0.934376515924805	-2.9753910732903	-2.58814264941762	-1.99224707976671	-1.80374604420257	0.54682167775058	0.978963815093311	0.883994131353531	0.994321965519696	0.91615248333174	0.747739420856547	0.915662782845175
JNK_pT183Y185	0.059040945	-0.167194388	0.023896945	-0.111312944	0.133807313	-0.199786975	-0.072169934	0.435908473	0.635633468	-0.226403175	-0.123904958	0.020533561	0.085956533	-0.093183677	-0.017836325	0.070477217	-0.018429586	0.037851656	0.133840185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JNK2	-0.015480173	0.028556574	0.116093106	-0.019036918	0.183709731	0.030560417	0.135347353	-0.21951461	0.031344223	0.139171723	0.298224236	-0.278463775	-0.146860969	-0.010085943	-0.145980482	-0.20395281	-0.038863964	-0.267290214	-0.212606771	0.741686024215459	0.732865685035305	0.418001290765045	0.643445102498989	0.56921638137948	0.550742392500732	0.3713483085959	0.424724441252833	0.986438889555579	1.34168864634055	0.401327784258852	0.671069334547749	-0.328169445122504	-0.224942644967022	-0.0926000573726312	-0.26884166112961	-0.216151901938467	-0.0447123374788276	-0.0315315811134422
KU80	0.235788864	0.608200766	0.392295135	0.533234119	0.300801888	0.425990961	0.566640983	0.26815947	0.390427685	1.386353962	0.929280622	1.54330503	1.060770926	0.286843833	0.347462844	0.027849804	0.455117789	0.320365361	0.039567278	1.03217541908049	1.12565513352087	1.00858029474492	1.07003787871268	1.35439642073241	1.03789257396307	0.865390130806607	1.05005901029686	3.54056396346474	3.45854996584486	4.22081626311554	4.15136821769471	0.648947528651731	0.507946331104933	0.187880613313542	0.356336773405147	-0.00910366551153974	0.201135416858751	0.233011439829167
LCK	-1.742345494	-1.400816815	-1.40329519	-1.449384542	-1.201937076	-1.595936046	-1.360418115	-1.603339678	-1.61621159	2.261711218	2.257596101	2.345521002	2.207080699	-1.37085875	-1.334735382	-1.16547595	-1.219784248	-1.197865485	-0.983942789	-1.60146806673963	-1.29075826081097	-1.80200795256964	-1.59627421015219	-2.48952388831537	-2.07812324195054	-1.97722055553529	-2.51650686783446	8.96808043224057	9.80157917917164	9.65812382468373	9.98506473475434	-1.33629591399925	-1.25202701689197	-1.09406300363505	-1.05965111761548	-1.3305758615257	-1.13467644885356	-1.40166915547825
LKB1	-0.327893858	-0.074580032	-0.280663239	-0.190503396	-0.322250597	-0.099083855	-0.431842277	-0.32334535	-0.467771389	-0.198215419	-0.312358328	0.019740873	-0.213664008	-0.198642708	-0.38962725	-0.425399266	-0.366690126	-0.486357159	-0.431529901	-0.118114091815487	-0.149235487700286	-0.087656135066656	-0.251078713977838	-0.374859298682477	-0.348627049699247	-0.443966815469669	-0.236209561916314	-0.0656947152241208	-0.0634490213995301	0.360414129452027	0.302309157156153	-0.635713585318217	-0.357828658179462	-0.37311593906714	-0.28438600682671	-0.574282267496372	-0.339438549617837	-0.369194988812479
MAPK_pT202Y204	-0.115265091	1.581149722	1.68970022	1.410694834	1.674251265	1.326196969	1.565831416	1.881535928	2.004268458	-0.307383726	0.031064158	-0.709424891	-0.186350903	0.349338226	0.227563129	0.335361641	0.297830753	0.415664741	0.441567106	2.3338765838752	2.568280916906	1.94609877020446	2.09765840787697	1.95233364325108	2.05242284385984	2.08940594248326	-0.43744392458579	-0.380116327039876	-0.332008040361479	-0.704873975066179	-0.64572786738339	0.158116251807678	0.278946683313379	0.324103110333172	0.461976733735988	0.269650253026987	0.418172572181968	0.314476243408506
